Probe	GB3.2
AM09442	GB55755
AM09443	GB45500
AM09445	GB47020
AM09446	GB42796
AM09447	GB45416
AM09448	GB51526
AM09449	GB48580
AM09450	GB42142
AM09451	GB52398
AM09452	GB41083
AM09453	GB52056
AM09454	GB42812
AM09455	GB47031
AM09456	GB48293
AM09457	GB44654
AM09458	GB51214
AM09459	GB47553
AM09460	GB52590
AM09461	GB42798
AM09462	GB55268
AM09463	GB55297
AM09464	GB52196
AM09465	GB53522
AM09466	GB53798
AM09467	GB49702
AM09468	GB45883
AM09469	GB55223
AM09470	GB46657
AM09471	GB50936
AM09472	GB49365
AM09473	GB42140
AM09474	GB47678
AM09475	GB41069
AM09476	GB40288
AM09477	GB50578
AM09478	GB53715
AM09479	GB41847
AM09480	GB43825
AM09481	GB43707
AM09482	GB49449
AM09483	GB52752
AM09484	GB51119
AM09485	GB54184
AM09486	GB47949
AM09487	GB54649
AM09488	GB46763
AM09489	GB51656
AM09490	GB46276
AM09491	GB53194
AM09492	GB45591
AM09493	GB41858
AM09494	GB47181
AM09495	GB40563
AM09496	GB41973
AM09497	GB42969
AM09498	GB40741
AM09499	GB46349
AM09500	GB41869
AM09501	GB49518
AM09502	GB53490
AM09503	GB46112
AM09504	GB51174
AM09505	GB41169
AM09506	GB55604
AM09507	GB51650
AM09508	GB53410
AM09509	GB41492
AM09510	GB43376
AM09511	GB43771
AM09512	GB45492
AM09513	GB55888
AM09514	GB52341
AM09515	GB45308
AM09516	GB55774
AM09517	GB49598
AM09518	GB47527
AM09519	GB52192
AM09520	GB44517
AM09521	GB49486
AM09522	GB45452
AM09523	GB52567
AM09524	GB42408
AM09525	GB47563
AM09526	GB45259
AM09527	GB45825
AM09528	GB55096
AM09529	GB44147
AM09530	GB48538
AM09531	GB50886
AM09532	GB44575
AM09533	GB50057
AM09535	GB44581
AM09536	GB48905
AM09537	GB48464
AM09538	GB43990
AM09539	GB53327
AM09540	GB40155
AM09541	GB51624
AM09542	GB43999
AM09543	GB48521
AM09544	GB51821
AM09545	GB55936
AM09546	GB41333
AM09547	GB44935
AM09548	GB49445
AM09549	GB42918
AM09550	GB42623
AM09551	GB45318
AM09552	GB48400
AM09553	GB51828
AM09554	GB43155
AM09555	GB47474
AM09556	GB51623
AM09557	GB44894
AM09558	GB45566
AM09559	GB46902
AM09560	GB51641
AM09561	GB53427
AM09562	GB53019
AM09563	GB53565
AM09564	GB47847
AM09565	GB47215
AM09566	GB44440
AM09567	GB43480
AM09568	GB46475
AM09569	GB50869
AM09570	GB54630
AM09571	GB40140
AM09572	GB51263
AM09573	GB43124
AM09574	GB53154
AM09575	GB40750
AM09576	GB43416
AM09577	GB54468
AM09578	GB52658
AM09579	GB52693
AM09580	GB43954
AM09581	GB53819
AM09582	GB48379
AM09583	GB46132
AM09584	GB53420
AM09585	GB51798
AM09587	GB41720
AM09588	GB46970
AM09589	GB51487
AM09590	GB55147
AM09591	GB54485
AM09592	GB53334
AM09593	GB51165
AM09594	GB42358
AM09595	GB46122
AM09596	GB53702
AM09597	GB44317
AM09598	GB40022
AM09599	GB55786
AM09600	GB45776
AM09601	GB45859
AM09602	GB49844
AM09603	GB47950
AM09604	GB43790
AM09608	GB53136
AM09609	GB51442
AM09610	GB54616
AM09611	GB46661
AM09612	GB55490
AM09613	GB47605
AM09614	GB47658
AM09615	GB42398
AM09616	GB46282
AM09617	GB48798
AM09618	GB46617
AM09619	GB55568
AM09620	GB52730
AM09621	GB44512
AM09622	GB42739
AM09623	GB43564
AM09624	GB41719
AM09625	GB47820
AM09626	GB46064
AM09627	GB46751
AM09628	GB40015
AM09629	GB51950
AM09630	GB45184
AM09631	GB52848
AM09632	GB47617
AM09633	GB50756
AM09634	GB50885
AM09635	GB50779
AM09636	GB54129
AM09637	GB41703
AM09638	GB46421
AM09639	GB44503
AM09640	GB45734
AM09641	GB44334
AM09642	GB45703
AM09643	GB44703
AM09644	GB49504
AM09645	GB42564
AM09646	GB48765
AM09647	GB55147
AM09648	GB40682
AM09649	GB42205
AM09650	GB51654
AM09651	GB55598
AM09652	GB50063
AM09653	GB52867
AM09654	GB45618
AM09655	GB54165
AM09656	GB54054
AM09658	GB51144
AM09660	GB44415
AM09661	GB51013
AM09662	GB45250
AM09663	GB53518
AM09664	GB45831
AM09665	GB47342
AM09666	GB42760
AM09667	GB50745
AM09668	GB49116
AM09669	GB51764
AM09670	GB45153
AM09671	GB47754
AM09672	GB49767
AM09673	GB46930
AM09674	GB54378
AM09676	GB46787
AM09677	GB45044
AM09678	GB44359
AM09679	GB40412
AM09681	GB49918
AM09682	GB48028
AM09683	GB50356
AM09684	GB50795
AM09685	GB53932
AM09686	GB51077
AM09687	GB51847
AM09688	GB50943
AM09689	GB54994
AM09690	GB42115
AM09692	GB52805
AM09693	GB55635
AM09694	GB53001
AM09695	GB40598
AM09696	GB53654
AM09697	GB45280
AM09698	GB50208
AM09699	GB44163
AM09700	GB49347
AM09701	GB40555
AM09702	GB47894
AM09703	GB44804
AM09704	GB47455
AM09705	GB42452
AM09706	GB48624
AM09707	GB55983
AM09708	GB42850
AM09709	GB49879
AM09710	GB47545
AM09711	GB42639
AM09712	GB52722
AM09713	GB51962
AM09714	GB52587
AM09715	GB40346
AM09716	GB40858
AM09717	GB48305
AM09718	GB44540
AM09719	GB53388
AM09720	GB46726
AM09721	GB50270
AM09722	GB42538
AM09723	GB48133
AM09724	GB55523
AM09725	GB45360
AM09726	GB52793
AM09727	GB46663
AM09728	GB47464
AM09729	GB48322
AM09730	GB40785
AM09731	GB50371
AM09732	GB40112
AM09733	GB53832
AM09734	GB45107
AM09735	GB49582
AM09736	GB44129
AM09737	GB47108
AM09738	GB54315
AM09739	GB54101
AM09740	GB43141
AM09741	GB44100
AM09742	GB51894
AM09743	GB54190
AM09744	GB53812
AM09745	GB44310
AM09746	GB46246
AM09747	GB51852
AM09748	GB54966
AM09749	GB48199
AM09750	GB43468
AM09751	GB53015
AM09752	GB49570
AM09753	GB42743
AM09754	GB54334
AM09755	GB51428
AM09756	GB48834
AM09757	GB51593
AM09758	GB54150
AM09759	GB54337
AM09760	GB51489
AM09761	GB40717
AM09762	GB46898
AM09763	GB42500
AM09765	GB49123
AM09766	GB53828
AM09767	GB52973
AM09769	GB41366
AM09770	GB49364
AM09771	GB41975
AM09773	GB43120
AM09774	GB45197
AM09775	GB53960
AM09776	GB47266
AM09777	GB53584
AM09778	GB47543
AM09779	GB50767
AM09780	GB50952
AM09781	GB48193
AM09782	GB42150
AM09783	GB42779
AM09784	GB46248
AM09785	GB51622
AM09786	GB54678
AM09787	GB48032
AM09788	GB46757
AM09789	GB48497
AM09790	GB46076
AM09791	GB43030
AM09792	GB49437
AM09793	GB52724
AM09794	GB44041
AM09795	GB43515
AM09796	GB48825
AM09797	GB48126
AM09798	GB51396
AM09799	GB43231
AM09800	GB55202
AM09801	GB49623
AM09803	GB41974
AM09804	GB44751
AM09805	GB43449
AM09806	GB45952
AM09807	GB41312
AM09808	GB41027
AM09809	GB53889
AM09810	GB43875
AM09811	GB51401
AM09812	GB48760
AM09813	GB55496
AM09814	GB45425
AM09815	GB44419
AM09816	GB41884
AM09817	GB56003
AM09818	GB44428
AM09819	GB45702
AM09820	GB53951
AM09821	GB44330
AM09822	GB45051
AM09823	GB42189
AM09824	GB45868
AM09825	GB53862
AM09826	GB55139
AM09827	GB48557
AM09828	GB49845
AM09829	GB50159
AM09830	GB51086
AM09831	GB52306
AM09832	GB50893
AM09833	GB45036
AM09834	GB44385
AM09835	GB47283
AM09836	GB47596
AM09837	GB48682
AM09838	GB46156
AM09839	GB55110
AM09840	GB47413
AM09841	GB53234
AM09842	GB40795
AM09843	GB51846
AM09844	GB53726
AM09845	GB55624
AM09846	GB42979
AM09847	GB51260
AM09848	GB49013
AM09849	GB55592
AM09850	GB49188
AM09851	GB42959
AM09852	GB45863
AM09853	GB52666
AM09854	GB51646
AM09855	GB53661
AM09856	GB49956
AM09857	GB40461
AM09858	GB43712
AM09859	GB46006
AM09860	GB49427
AM09861	GB54192
AM09862	GB50353
AM09863	GB44606
AM09864	GB42985
AM09865	GB48156
AM09866	GB49967
AM09868	GB52040
AM09869	GB52152
AM09870	GB43388
AM09871	GB50137
AM09872	GB43322
AM09874	GB43211
AM09875	GB55575
AM09876	GB50416
AM09877	GB52946
AM09878	GB49949
AM09879	GB43989
AM09880	GB56034
AM09881	GB48983
AM09882	GB54075
AM09883	GB45175
AM09884	GB45514
AM09885	GB48577
AM09886	GB47134
AM09887	GB43632
AM09888	GB45856
AM09889	GB45893
AM09890	GB44832
AM09891	GB52196
AM09892	GB50997
AM09893	GB51378
AM09894	GB55373
AM09895	GB52079
AM09896	GB54779
AM09897	GB42907
AM09898	GB42738
AM09899	GB40481
AM09900	GB44520
AM09901	GB52626
AM09902	GB55010
AM09903	GB50048
AM09904	GB44128
AM09905	GB40445
AM09906	GB41625
AM09907	GB54524
AM09908	GB41250
AM09909	GB44096
AM09910	GB44482
AM09911	GB50845
AM09912	GB45862
AM09913	GB54221
AM09915	GB54620
AM09916	GB52325
AM09917	GB44538
AM09918	GB51062
AM09919	GB45762
AM09920	GB41710
AM09921	GB41224
AM09922	GB52656
AM09923	GB40558
AM09924	GB53719
AM09925	GB43002
AM09926	GB48620
AM09927	GB51647
AM09928	GB54564
AM09929	GB45235
AM09930	GB52654
AM09931	GB54339
AM09932	GB45382
AM09933	GB55478
AM09934	GB46332
AM09935	GB46830
AM09936	GB44516
AM09937	GB52151
AM09938	GB47139
AM09939	GB47931
AM09941	GB40508
AM09942	GB43504
AM09943	GB48213
AM09944	GB51596
AM09946	GB54100
AM09947	GB52592
AM09948	GB55191
AM09949	GB52308
AM09950	GB52347
AM09951	GB51421
AM09952	GB42223
AM09953	GB53672
AM09954	GB50801
AM09955	GB41202
AM09956	GB53432
AM09957	GB48832
AM09958	GB49326
AM09959	GB44485
AM09960	GB45977
AM09961	GB49776
AM09962	GB42820
AM09963	GB42249
AM09964	GB43409
AM09966	GB50626
AM09967	GB55375
AM09968	GB42624
AM09969	GB46062
AM09970	GB52758
AM09971	GB40663
AM09972	GB41444
AM09973	GB41753
AM09974	GB45252
AM09975	GB49538
AM09976	GB40089
AM09977	GB41842
AM09978	GB45294
AM09979	GB45815
AM09981	GB43581
AM09982	GB43411
AM09983	GB41469
AM09984	GB41659
AM09985	GB43212
AM09986	GB46627
AM09987	GB48693
AM09989	GB53795
AM09990	GB48665
AM09991	GB44140
AM09992	GB51179
AM09993	GB53080
AM09994	GB50833
AM09995	GB51603
AM09996	GB45623
AM09997	GB55187
AM09998	GB51490
AM09999	GB54784
AM10000	GB46209
AM10001	GB48994
AM10002	GB49407
AM10003	GB45549
AM10004	GB48853
AM10005	GB52193
AM10006	GB49890
AM10007	GB40033
AM10008	GB54348
AM10009	GB53025
AM10010	GB47137
AM10011	GB47043
AM10012	GB45073
AM10013	GB49722
AM10014	GB50725
AM10015	GB54112
AM10016	GB43573
AM10017	GB53548
AM10018	GB51820
AM10019	GB43846
AM10020	GB52266
AM10021	GB43887
AM10022	GB41806
AM10023	GB40559
AM10024	GB41262
AM10025	GB50847
AM10026	GB50229
AM10027	GB40013
AM10028	GB41197
AM10030	GB52645
AM10031	GB54847
AM10032	GB54436
AM10033	GB43203
AM10034	GB44397
AM10035	GB43996
AM10036	GB41664
AM10037	GB52735
AM10038	GB51592
AM10039	GB50511
AM10040	GB44091
AM10041	GB41600
AM10042	GB55001
AM10043	GB47098
AM10044	GB54370
AM10045	GB44424
AM10046	GB41180
AM10047	GB50268
AM10048	GB43178
AM10049	GB41225
AM10051	GB45415
AM10052	GB45855
AM10053	GB41698
AM10054	GB42771
AM10055	GB50177
AM10056	GB52108
AM10057	GB45841
AM10058	GB49813
AM10059	GB40539
AM10060	GB45951
AM10061	GB40751
AM10062	GB50363
AM10063	GB48047
AM10064	GB45860
AM10065	GB54951
AM10066	GB54720
AM10067	GB41802
AM10069	GB43434
AM10070	GB42422
AM10071	GB53748
AM10072	GB50660
AM10073	GB55896
AM10074	GB52684
AM10077	GB54945
AM10078	GB52880
AM10079	GB45285
AM10080	GB53965
AM10081	GB46907
AM10082	GB44585
AM10083	GB54701
AM10084	GB47254
AM10085	GB48951
AM10086	GB52086
AM10087	GB50978
AM10088	GB53104
AM10089	GB50848
AM10090	GB42456
AM10091	GB41873
AM10092	GB51479
AM10093	GB44000
AM10094	GB51486
AM10095	GB49086
AM10096	GB53973
AM10097	GB43264
AM10098	GB50015
AM10099	GB52060
AM10100	GB43228
AM10101	GB54351
AM10102	GB50513
AM10103	GB42374
AM10104	GB54932
AM10105	GB46879
AM10106	GB52069
AM10107	GB52246
AM10108	GB41872
AM10109	GB51223
AM10110	GB55512
AM10111	GB41205
AM10112	GB50136
AM10113	GB41235
AM10114	GB41976
AM10115	GB46462
AM10116	GB41521
AM10118	GB42715
AM10119	GB49079
AM10120	GB45736
AM10121	GB54843
AM10122	GB43455
AM10123	GB41199
AM10124	GB54146
AM10125	GB55691
AM10126	GB51058
AM10127	GB51059
AM10128	GB51059
AM10129	GB45216
AM10130	GB53657
AM10131	GB48456
AM10132	GB54467
AM10133	GB42615
AM10134	GB55494
AM10135	GB48452
AM10136	GB41039
AM10137	GB41401
AM10138	GB53091
AM10139	GB41179
AM10140	GB44295
AM10141	GB43079
AM10143	GB44611
AM10144	GB45179
AM10145	GB52917
AM10146	GB42037
AM10147	GB55622
AM10148	GB43915
AM10150	GB43764
AM10151	GB50118
AM10154	GB44656
AM10155	GB44035
AM10156	GB52635
AM10157	GB40459
AM10158	GB40356
AM10159	GB51383
AM10160	GB43631
AM10161	GB43239
AM10162	GB48306
AM10163	GB51598
AM10164	GB53272
AM10165	GB43332
AM10166	GB49609
AM10167	GB50346
AM10168	GB53990
AM10169	GB44981
AM10170	GB43813
AM10171	GB45039
AM10172	GB45756
AM10173	GB54842
AM10174	GB45554
AM10175	GB44913
AM10176	GB40804
AM10177	GB53343
AM10178	GB44461
AM10179	GB55328
AM10180	GB55328
AM10181	GB55328
AM10182	GB45820
AM10183	GB44307
AM10184	GB41422
AM10185	GB42708
AM10186	GB42708
AM10187	GB45188
AM10188	GB40462
AM10189	GB41757
AM10190	GB44779
AM10191	GB44836
AM10192	GB48691
AM10193	GB50750
AM10194	GB50921
AM10195	GB44483
AM10196	GB54921
AM10197	GB53185
AM10198	GB53068
AM10199	GB42272
AM10200	GB51335
AM10201	GB42879
AM10202	GB46302
AM10203	GB48810
AM10204	GB41303
AM10205	GB54327
AM10207	GB45335
AM10208	GB46027
AM10209	GB50235
AM10210	GB40984
AM10211	GB53090
AM10212	GB41467
AM10213	GB55156
AM10214	GB53296
AM10215	GB40451
AM10217	GB46714
AM10218	GB49383
AM10219	GB40807
AM10220	GB48511
AM10221	GB49627
AM10222	GB44899
AM10223	GB49416
AM10224	GB40889
AM10225	GB42504
AM10226	GB42676
AM10227	GB51050
AM10228	GB43369
AM10229	GB52141
AM10230	GB50934
AM10231	GB49568
AM10232	GB40316
AM10233	GB47577
AM10234	GB55326
AM10235	GB53606
AM10236	GB48603
AM10237	GB55264
AM10238	GB41227
AM10239	GB48086
AM10240	GB51930
AM10241	GB52876
AM10242	GB50296
AM10243	GB50365
AM10244	GB46748
AM10245	GB47009
AM10246	GB48672
AM10247	GB49873
AM10248	GB48232
AM10249	GB46764
AM10250	GB50947
AM10251	GB53444
AM10252	GB40145
AM10253	GB52629
AM10254	GB43980
AM10255	GB44311
AM10256	GB50988
AM10257	GB45352
AM10258	GB50524
AM10259	GB52755
AM10260	GB55584
AM10261	GB50661
AM10262	GB49401
AM10263	GB44925
AM10264	GB42977
AM10265	GB53933
AM10266	GB55226
AM10267	GB49583
AM10268	GB47231
AM10269	GB43100
AM10271	GB43839
AM10272	GB50918
AM10273	GB55532
AM10274	GB48385
AM10275	GB40993
AM10276	GB47249
AM10277	GB45464
AM10278	GB54608
AM10279	GB45946
AM10280	GB49769
AM10281	GB55381
AM10282	GB44764
AM10283	GB49158
AM10284	GB44042
AM10285	GB50018
AM10286	GB49526
AM10287	GB47352
AM10288	GB54652
AM10289	GB52505
AM10290	GB41841
AM10291	GB43563
AM10292	GB50050
AM10293	GB46501
AM10294	GB49033
AM10296	GB46007
AM10297	GB52360
AM10298	GB40580
AM10299	GB49643
AM10300	GB42192
AM10301	GB53005
AM10302	GB42220
AM10303	GB44027
AM10304	GB44172
AM10305	GB42737
AM10306	GB43173
AM10307	GB53953
AM10308	GB48128
AM10309	GB47336
AM10310	GB45881
AM10311	GB50243
AM10312	GB40865
AM10313	GB51763
AM10314	GB49100
AM10315	GB45215
AM10316	GB49841
AM10317	GB43216
AM10318	GB41760
AM10319	GB52578
AM10322	GB50925
AM10323	GB47753
AM10324	GB45933
AM10325	GB54806
AM10326	GB42427
AM10327	GB43521
AM10329	GB55103
AM10330	GB42860
AM10331	GB55949
AM10332	GB52907
AM10333	GB44961
AM10334	GB55591
AM10335	GB47636
AM10336	GB44259
AM10337	GB40429
AM10339	GB51381
AM10340	GB46793
AM10341	GB42400
AM10342	GB53376
AM10343	GB41208
AM10344	GB52849
AM10345	GB51155
AM10346	GB52751
AM10347	GB50722
AM10348	GB52015
AM10349	GB45315
AM10350	GB51124
AM10351	GB50606
AM10352	GB50982
AM10353	GB41857
AM10354	GB48396
AM10355	GB40222
AM10356	GB49626
AM10357	GB45661
AM10358	GB55824
AM10359	GB44153
AM10360	GB40150
AM10361	GB47407
AM10363	GB50938
AM10364	GB51104
AM10365	GB43727
AM10366	GB49042
AM10367	GB48978
AM10368	GB53122
AM10369	GB46576
AM10370	GB41945
AM10371	GB52419
AM10372	GB53957
AM10373	GB55587
AM10374	GB45281
AM10375	GB42651
AM10376	GB52208
AM10377	GB43556
AM10378	GB51957
AM10379	GB46729
AM10380	GB51508
AM10381	GB49048
AM10382	GB52314
AM10383	GB53020
AM10384	GB42853
AM10385	GB49149
AM10386	GB45305
AM10387	GB42613
AM10388	GB49535
AM10389	GB53621
AM10390	GB53055
AM10391	GB50024
AM10392	GB54690
AM10393	GB51349
AM10394	GB40493
AM10395	GB40903
AM10396	GB45370
AM10397	GB42944
AM10398	GB45527
AM10399	GB51422
AM10400	GB45821
AM10401	GB48224
AM10402	GB40287
AM10403	GB48618
AM10404	GB52673
AM10405	GB51985
AM10406	GB53950
AM10407	GB47441
AM10408	GB51221
AM10409	GB44552
AM10410	GB50657
AM10411	GB53222
AM10412	GB55065
AM10413	GB40774
AM10414	GB44411
AM10415	GB54808
AM10416	GB55770
AM10417	GB41117
AM10418	GB41230
AM10419	GB50021
AM10420	GB42206
AM10421	GB55145
AM10422	GB41168
AM10423	GB45955
AM10424	GB55105
AM10425	GB45172
AM10426	GB48075
AM10427	GB42799
AM10428	GB52527
AM10429	GB40425
AM10430	GB44467
AM10431	GB53239
AM10432	GB50480
AM10433	GB51000
AM10434	GB55753
AM10435	GB49336
AM10436	GB51943
AM10437	GB54937
AM10438	GB42541
AM10439	GB40305
AM10440	GB51800
AM10441	GB48531
AM10442	GB52114
AM10444	GB41038
AM10445	GB47334
AM10446	GB43823
AM10447	GB49320
AM10448	GB40108
AM10449	GB45094
AM10450	GB51741
AM10451	GB42121
AM10452	GB42923
AM10453	GB50359
AM10454	GB54964
AM10455	GB45270
AM10456	GB46817
AM10457	GB51143
AM10458	GB48661
AM10459	GB52105
AM10460	GB48367
AM10461	GB44747
AM10463	GB52536
AM10464	GB44558
AM10465	GB54253
AM10466	GB40510
AM10468	GB54143
AM10469	GB45120
AM10470	GB44436
AM10471	GB49621
AM10472	GB44445
AM10473	GB50017
AM10474	GB44469
AM10475	GB55448
AM10476	GB46177
AM10477	GB41604
AM10478	GB53944
AM10479	GB49107
AM10480	GB46005
AM10481	GB41391
AM10482	GB44722
AM10483	GB45538
AM10484	GB54886
AM10485	GB44610
AM10486	GB54489
AM10488	GB40883
AM10489	GB50174
AM10490	GB46425
AM10491	GB45110
AM10494	GB50977
AM10495	GB47450
AM10497	GB55730
AM10498	GB55730
AM10499	GB55730
AM10500	GB49441
AM10501	GB49692
AM10502	GB43265
AM10503	GB53820
AM10504	GB49380
AM10505	GB44612
AM10506	GB46702
AM10507	GB51282
AM10508	GB45540
AM10509	GB55933
AM10510	GB48339
AM10511	GB51261
AM10512	GB54169
AM10513	GB47817
AM10514	GB46638
AM10516	GB40360
AM10518	GB55715
AM10519	GB47180
AM10520	GB49700
AM10521	GB41449
AM10522	GB51885
AM10523	GB40877
AM10524	GB41140
AM10525	GB53244
AM10526	GB49746
AM10527	GB47889
AM10528	GB41454
AM10529	GB52614
AM10530	GB41970
AM10531	GB54538
AM10532	GB46984
AM10533	GB55835
AM10534	GB41158
AM10535	GB41725
AM10536	GB53971
AM10537	GB48852
AM10538	GB49884
AM10539	GB55716
AM10540	GB47689
AM10541	GB46889
AM10542	GB50734
AM10543	GB43746
AM10544	GB51743
AM10545	GB43222
AM10546	GB50343
AM10547	GB53092
AM10548	GB40699
AM10549	GB52844
AM10550	GB43686
AM10551	GB54832
AM10552	GB46741
AM10553	GB50297
AM10554	GB54516
AM10555	GB41417
AM10556	GB51965
AM10557	GB51953
AM10558	GB52639
AM10559	GB53615
AM10560	GB43189
AM10561	GB47663
AM10562	GB50219
AM10563	GB47518
AM10564	GB47385
AM10565	GB49405
AM10566	GB54831
AM10567	GB54045
AM10568	GB44678
AM10569	GB46945
AM10571	GB42415
AM10572	GB42707
AM10573	GB42193
AM10574	GB46071
AM10575	GB52903
AM10576	GB55977
AM10577	GB51283
AM10578	GB55447
AM10579	GB47214
AM10580	GB47141
AM10581	GB50593
AM10582	GB50858
AM10583	GB53651
AM10584	GB49124
AM10585	GB43117
AM10586	GB42599
AM10587	GB40938
AM10588	GB49487
AM10589	GB46621
AM10590	GB54732
AM10591	GB53818
AM10592	GB54182
AM10593	GB46606
AM10594	GB49099
AM10596	GB41780
AM10597	GB52464
AM10598	GB52616
AM10599	GB41634
AM10600	GB40928
AM10601	GB42663
AM10602	GB40307
AM10603	GB45181
AM10604	GB45266
AM10605	GB42472
AM10606	GB48462
AM10607	GB53941
AM10608	GB52420
AM10609	GB47113
AM10610	GB45568
AM10611	GB49932
AM10612	GB45082
AM10613	GB47049
AM10614	GB44929
AM10615	GB41846
AM10616	GB53066
AM10617	GB50265
AM10618	GB43848
AM10619	GB53912
AM10620	GB50444
AM10621	GB46625
AM10622	GB42499
AM10623	GB55710
AM10624	GB49894
AM10625	GB52812
AM10626	GB49249
AM10627	GB52390
AM10628	GB46774
AM10629	GB53147
AM10631	GB54258
AM10632	GB42411
AM10633	GB47987
AM10634	GB52798
AM10635	GB40931
AM10636	GB43338
AM10637	GB50713
AM10638	GB44064
AM10639	GB46960
AM10640	GB52991
AM10641	GB40659
AM10642	GB55638
AM10643	GB45432
AM10644	GB48855
AM10646	GB45253
AM10647	GB47322
AM10648	GB52947
AM10649	GB55619
AM10650	GB48167
AM10651	GB53683
AM10652	GB44225
AM10653	GB41121
AM10654	GB41111
AM10655	GB46880
AM10656	GB45629
AM10657	GB55318
AM10658	GB41734
AM10659	GB55203
AM10660	GB52090
AM10661	GB53236
AM10663	GB41800
AM10664	GB45437
AM10665	GB52524
AM10666	GB52742
AM10667	GB44830
AM10668	GB41775
AM10669	GB43158
AM10670	GB52072
AM10671	GB54212
AM10672	GB47772
AM10673	GB48901
AM10674	GB51911
AM10675	GB52717
AM10676	GB53979
AM10677	GB42749
AM10678	GB53000
AM10679	GB50598
AM10680	GB53084
AM10681	GB55196
AM10682	GB43833
AM10683	GB47110
AM10684	GB47630
AM10685	GB47064
AM10686	GB47876
AM10687	GB47527
AM10688	GB51411
AM10689	GB41793
AM10690	GB44121
AM10691	GB47258
AM10692	GB53247
AM10693	GB44511
AM10694	GB53846
AM10695	GB45300
AM10696	GB55060
AM10697	GB44936
AM10698	GB49087
AM10699	GB52825
AM10700	GB55501
AM10701	GB54752
AM10702	GB43673
AM10703	GB45664
AM10704	GB43523
AM10705	GB43126
AM10706	GB50175
AM10707	GB48858
AM10708	GB41549
AM10709	GB49081
AM10710	GB51064
AM10711	GB51092
AM10712	GB48312
AM10713	GB40824
AM10714	GB50085
AM10715	GB46337
AM10716	GB55000
AM10717	GB50364
AM10718	GB43871
AM10719	GB42606
AM10720	GB42355
AM10721	GB50672
AM10723	GB48227
AM10724	GB53722
AM10725	GB49275
AM10726	GB40120
AM10727	GB45503
AM10728	GB50604
AM10729	GB40697
AM10730	GB55693
AM10731	GB54385
AM10733	GB52640
AM10734	GB50312
AM10735	GB47495
AM10736	GB52091
AM10737	GB44781
AM10738	GB47010
AM10739	GB51369
AM10740	GB43392
AM10741	GB54990
AM10742	GB53105
AM10743	GB44127
AM10744	GB49496
AM10746	GB41178
AM10747	GB47687
AM10748	GB46703
AM10749	GB42903
AM10750	GB53568
AM10751	GB49369
AM10752	GB42288
AM10753	GB50857
AM10754	GB44930
AM10755	GB40545
AM10756	GB50694
AM10758	GB45374
AM10759	GB55432
AM10760	GB48468
AM10761	GB49762
AM10762	GB49556
AM10763	GB45436
AM10764	GB41345
AM10765	GB44937
AM10766	GB50737
AM10767	GB49397
AM10768	GB53634
AM10769	GB46912
AM10770	GB47832
AM10771	GB46300
AM10772	GB45263
AM10773	GB51276
AM10774	GB53155
AM10775	GB40843
AM10776	GB46054
AM10777	GB46024
AM10778	GB42847
AM10779	GB41667
AM10780	GB43635
AM10781	GB51231
AM10783	GB55708
AM10784	GB55201
AM10785	GB45654
AM10786	GB47091
AM10787	GB55011
AM10788	GB54123
AM10789	GB44079
AM10790	GB43035
AM10791	GB41372
AM10792	GB41466
AM10793	GB41296
AM10794	GB42892
AM10795	GB54226
AM10796	GB48599
AM10797	GB42107
AM10798	GB43175
AM10799	GB49871
AM10800	GB49115
AM10801	GB53968
AM10802	GB51895
AM10803	GB54750
AM10804	GB55109
AM10805	GB55896
AM10806	GB49723
AM10807	GB53570
AM10808	GB51591
AM10809	GB54729
AM10810	GB52840
AM10811	GB40934
AM10812	GB50967
AM10813	GB48410
AM10814	GB50455
AM10815	GB54499
AM10816	GB50929
AM10817	GB53332
AM10818	GB48734
AM10819	GB43304
AM10820	GB43546
AM10821	GB51242
AM10822	GB46044
AM10823	GB43026
AM10824	GB43554
AM10825	GB43847
AM10826	GB53138
AM10827	GB42647
AM10828	GB54040
AM10829	GB50629
AM10830	GB51512
AM10831	GB47954
AM10832	GB41486
AM10833	GB44006
AM10834	GB45122
AM10835	GB41875
AM10836	GB41923
AM10837	GB44643
AM10838	GB45662
AM10839	GB44092
AM10840	GB55920
AM10841	GB52508
AM10842	GB48219
AM10843	GB47588
AM10844	GB50787
AM10845	GB53294
AM10846	GB49373
AM10847	GB45724
AM10848	GB44901
AM10849	GB55929
AM10850	GB54312
AM10851	GB44697
AM10852	GB50688
AM10853	GB49329
AM10854	GB46460
AM10855	GB42603
AM10856	GB55898
AM10857	GB47284
AM10858	GB42922
AM10859	GB49150
AM10860	GB50941
AM10861	GB42884
AM10862	GB46673
AM10863	GB40255
AM10864	GB51163
AM10865	GB52810
AM10866	GB41376
AM10867	GB55787
AM10868	GB46241
AM10869	GB40054
AM10870	GB55063
AM10871	GB44093
AM10872	GB50927
AM10873	GB44492
AM10874	GB41385
AM10875	GB48535
AM10876	GB47354
AM10877	GB49854
AM10878	GB43738
AM10879	GB51973
AM10880	GB50087
AM10881	GB50073
AM10882	GB41031
AM10883	GB52172
AM10884	GB45597
AM10885	GB45406
AM10886	GB52071
AM10887	GB54668
AM10888	GB47318
AM10889	GB46478
AM10890	GB45649
AM10891	GB40479
AM10892	GB48903
AM10893	GB54082
AM10894	GB44709
AM10895	GB55425
AM10896	GB46701
AM10897	GB48104
AM10898	GB53911
AM10899	GB51734
AM10900	GB51735
AM10901	GB52315
